Date,Date2,Open,High,Low,Close
2013-04-04,41368,61.97,62.14,60.75,61.1
2013-04-05,41369,60.64,60.71,59.95,60.46
2013-04-08,41372,60.69,61.07,60.36,60.89
2013-04-09,41373,60.91,61.21,60.39,61
2013-04-10,41374,61.16,62.44,60.86,62.24
2013-04-11,41375,61.96,62.57,61.6,62.05
2013-04-12,41376,62.02,62.02,61.3,61.4
2013-04-15,41379,61,61.13,59.94,59.98
2013-04-16,41380,60.22,60.94,60.08,60.89
2013-04-17,41381,60.04,60.09,56.87,57.54
2013-04-18,41382,57.86,57.97,55.68,56.01
2013-04-19,41383,55.42,57.09,55.01,55.79
2013-04-22,41386,56.09,57.46,55.9,56.95
2013-04-23,41387,57.71,58.34,56.97,58.02
2013-04-24,41388,56.22,59.32,56.07,57.92
2013-04-25,41389,58.75,59.13,58.14,58.34
2013-04-26,41390,58.54,59.82,58.32,59.6
2013-04-29,41393,60.06,61.95,60,61.45
2013-04-30,41394,62.16,63.61,61.72,63.25
2013-05-01,41395,63.49,63.56,62.06,62.76
2013-05-02,41396,63.11,64.08,62.95,63.65
2013-05-03,41397,64.47,64.75,64.16,64.28
2013-05-06,41400,65.1,66.03,64.9,65.82
2013-05-07,41401,66.42,66.54,64.81,65.52
2013-05-08,41402,65.58,66.48,65.12,66.26
2013-05-09,41403,65.69,66.14,65.08,65.25
2013-05-10,41404,65.42,65.67,64.35,64.71
2013-05-13,41407,64.5,65.41,64.5,64.96
2013-05-14,41408,64.84,65.03,63.16,63.41
2013-05-15,41409,62.74,63,60.34,61.26
2013-05-16,41410,60.46,62.55,59.84,62.08
2013-05-17,41411,62.72,62.87,61.57,61.89
2013-05-20,41414,61.7,63.69,61.44,63.28
2013-05-21,41415,62.59,63.64,62.03,62.81
2013-05-22,41416,63.44,64.05,62.6,63.05
2013-05-23,41417,62.28,63.74,62.26,63.16
2013-05-24,41418,62.98,63.67,62.91,63.59
2013-05-28,41422,64.27,64.44,62.98,63.06
2013-05-29,41423,62.86,63.93,62.77,63.56
2013-05-30,41424,63.66,64.93,63.5,64.51
2013-05-31,41425,64.64,65.3,64.21,64.25
2013-06-03,41428,64.39,64.62,63.21,64.39
2013-06-04,41429,64.75,64.92,63.91,64.19
2013-06-05,41430,63.66,64.39,63.39,63.59
2013-06-06,41431,63.64,63.86,62.01,62.64
2013-06-07,41432,62.36,63.32,61.82,63.12
2013-06-10,41435,63.53,64.15,62.4,62.7
2013-06-11,41436,62.25,63.25,61.9,62.51
2013-06-12,41437,62.79,63.04,61.64,61.74
2013-06-13,41438,61.79,62.45,61.25,62.28
2013-06-14,41439,62.2,62.33,61.21,61.44
2013-06-17,41442,61.63,62.24,61.48,61.71
2013-06-18,41443,61.65,62.13,61.46,61.68
2013-06-19,41444,61.63,61.67,60.43,60.43
2013-06-20,41445,59.9,60.85,59.31,59.55
2013-06-21,41446,59.78,60,58.3,59.07
2013-06-24,41449,58.2,58.38,56.86,57.51
2013-06-25,41450,57.96,58.26,56.98,57.52
2013-06-26,41451,57.7,57.83,56.52,56.87
2013-06-27,41452,57.04,57.34,56.22,56.25
2013-06-28,41453,55.91,57.18,55.55,56.65
2013-07-01,41456,57.53,58.9,57.32,58.46
2013-07-02,41457,58.57,60.23,58.5,59.78
2013-07-03,41458,60.12,60.43,59.64,60.11
2013-07-05,41460,60.06,60.47,59.34,59.63
2013-07-08,41463,60.02,60.14,58.66,59.29
2013-07-09,41464,59.09,60.5,58.63,60.34
2013-07-10,41465,59.94,60.69,59.75,60.1
2013-07-11,41466,60.42,61.18,60.17,61.04
2013-07-12,41467,61.09,61.4,60.49,60.93
2013-07-15,41470,60.72,61.64,60.69,61.06
2013-07-16,41471,60.93,61.53,60.6,61.46
2013-07-17,41472,61.39,61.75,61.17,61.47
2013-07-18,41473,61.91,62.12,61.52,61.68
2013-07-19,41474,61.87,62,60.62,60.71
2013-07-22,41477,61.35,61.39,60.78,60.9
2013-07-23,41478,60.86,60.99,59.82,59.86
2013-07-24,41479,62.7,63.51,62.18,62.93
2013-07-25,41480,62.96,63.06,62.26,62.64
2013-07-26,41481,62.19,63.01,62.05,63
2013-07-29,41484,62.97,64.28,62.89,63.97
2013-07-30,41485,64.28,65.31,64.18,64.76
2013-07-31,41486,65,65.33,64.2,64.65
2013-08-01,41487,65.11,65.26,64.75,65.24
2013-08-02,41488,65.43,66.12,65.24,66.08
2013-08-05,41491,66.38,67.24,66.02,67.06
2013-08-06,41492,66.86,67.41,66.02,66.46
2013-08-07,41493,66.26,66.71,65.97,66.43
2013-08-08,41494,66.26,66.3,65.42,65.86
2013-08-09,41495,65.52,65.78,64.81,64.92
2013-08-12,41498,65.27,66.95,65.23,66.77
2013-08-13,41499,67.28,70.67,66.86,69.94
2013-08-14,41500,71.13,72.04,70.49,71.21
2013-08-15,41501,70.92,71.77,69.87,71.13
2013-08-16,41502,71.45,71.85,71.27,71.76
2013-08-19,41505,72.05,73.39,72,72.53
2013-08-20,41506,72.82,72.94,71.55,71.58
2013-08-21,41507,71.94,72.45,71.6,71.77
2013-08-22,41508,72.14,72.23,71.17,71.85
